,Store,Date,Weekly_Sales
110275,43,2013-05-03,132.79591
110276,43,2013-05-10,407.65967
110277,43,2013-05-17,513.0424
110278,43,2013-05-24,82.88107
110279,43,2013-05-31,16637.44
110280,43,2013-06-07,1274.2445
110281,43,2013-06-14,2263.7146
110282,43,2013-06-21,477.45938
110283,43,2013-06-28,42.50541
110284,43,2013-07-05,1381.5208
110285,43,2013-07-12,76.13096
110286,43,2013-07-19,52.429337
110287,43,2013-07-26,22.316124
110288,43,2012-11-02,32.095097
110289,43,2012-11-09,16.7012
110290,43,2012-11-16,50086.49
110291,43,2012-11-23,16097.071
110292,43,2012-11-30,165.46342
110293,43,2012-12-07,5765.3677
110294,43,2012-12-14,9.986233
110295,43,2012-12-21,23.647604
110296,43,2012-12-28,41.49232
110297,43,2013-01-04,266.37192
110298,43,2013-01-11,717.57733
110299,43,2013-01-18,35.465874
110300,43,2013-01-25,520.78296
110301,43,2013-02-01,8879.04
110302,43,2013-02-08,11417.019
110303,43,2013-02-15,17266.695
110304,43,2013-02-22,7453.5312
110305,43,2013-03-01,4108.6714
110306,43,2013-03-08,23.738792
110307,43,2013-03-15,62.6647
110308,43,2013-03-22,60562.28
110309,43,2013-03-29,33821.76
110310,43,2013-04-05,79898.71
110311,43,2013-04-12,35419.473
110312,43,2013-04-19,47503.44
110313,43,2013-04-26,72886.016
110314,43,2013-05-03,24523.19
110315,43,2013-05-10,19584.645
110316,43,2013-05-17,7964.6357
110317,43,2013-05-24,5281.2744
110318,43,2013-05-31,18901.9
110319,43,2013-06-07,2074.9854
110320,43,2013-06-14,16185.528
110321,43,2013-06-21,226.30797
110322,43,2013-06-28,367.7228
110323,43,2013-07-05,11803.251
110324,43,2013-07-12,129.0567
110325,43,2013-07-19,398.8402
110326,43,2013-07-26,502.4242
110327,43,2012-11-02,83.10014
110328,43,2012-11-09,16825.96
110329,43,2012-11-16,1254.7311
110330,43,2012-11-23,2218.1135
110331,43,2012-11-30,455.37827
110332,43,2012-12-07,5.8716254
110333,43,2012-12-14,33.26581
110334,43,2012-12-21,1388.5428
110335,43,2012-12-28,16.738518
110336,43,2013-01-04,37.339
110337,43,2013-01-11,12.397466
110338,43,2013-01-18,19.682562
110339,43,2013-01-25,10.861805
110340,43,2013-02-01,49694.76
110341,43,2013-02-08,15604.718
110342,43,2013-02-15,157.24254
110343,43,2013-02-22,5813.621
110344,43,2013-03-01,22.885252
110345,43,2013-03-08,48.2101
110346,43,2013-03-15,269.60696
110347,43,2013-03-22,779.1847
110348,43,2013-03-29,40.41004
110349,43,2013-04-05,644.2051
110350,43,2013-04-12,10158.3
110351,43,2013-04-19,13971.516
110352,43,2013-04-26,16834.854
110353,43,2013-05-03,7143.0347
110354,43,2013-05-10,3744.072
110355,43,2013-05-17,30.013771
110356,43,2013-05-24,65.95428
110357,43,2013-05-31,57229.027
110358,43,2013-06-07,31893.22
110359,43,2013-06-14,72345.7
110360,43,2013-06-21,32143.371
110361,43,2013-06-28,49697.367
110362,43,2013-07-05,66533.22
110363,43,2013-07-12,23914.613
110364,43,2013-07-19,17841.594
110365,43,2013-07-26,7688.814
110366,44,2012-11-02,6619.5366
110367,44,2012-11-09,8741.468
110368,44,2012-11-16,488.9349
110369,44,2012-11-23,7325.945
110370,44,2012-11-30,1141.8809
110371,44,2012-12-07,16.66517
110372,44,2012-12-14,344.70483
110373,44,2012-12-21,5122.444
110374,44,2012-12-28,33.9231
110375,44,2013-01-04,207.28706
110376,44,2013-01-11,803.3185
110377,44,2013-01-18,63.554634
110378,44,2013-01-25,7437.3467
110379,44,2013-02-01,719.1927
110380,44,2013-02-08,522.3281
110381,44,2013-02-15,479.91873
110382,44,2013-02-22,511.69385
110383,44,2013-03-01,11.560724
110384,44,2013-03-08,656.70605
110385,44,2013-03-15,18.408348
110386,44,2013-03-22,10.512528
110387,44,2013-03-29,32.66517
110388,44,2013-04-05,29.182617
110389,44,2013-04-12,19.044024
110390,44,2013-04-19,96.51932
110391,44,2013-04-26,21.118906
110392,44,2013-05-03,49336.766
110393,44,2013-05-10,15586.69
110394,44,2013-05-17,5521.7515
110395,44,2013-05-24,22.679092
110396,44,2013-05-31,100.50859
110397,44,2013-06-07,423.74677
110398,44,2013-06-14,832.4634
110399,44,2013-06-21,139.92944
110400,44,2013-06-28,306.51245
110401,44,2013-07-05,4394.2803
110402,44,2013-07-12,4686.1787
110403,44,2013-07-19,7238.9536
110404,44,2013-07-26,3329.3516
110405,44,2012-11-02,885.48047
110406,44,2012-11-09,91.17613
110407,44,2012-11-16,162.53278
110408,44,2012-11-23,29256.04
110409,44,2012-11-30,17448.328
110410,44,2012-12-07,37696.2
110411,44,2012-12-14,10132.734
110412,44,2012-12-21,17514.87
110413,44,2012-12-28,27122.807
110414,44,2013-01-04,2257.1904
110415,44,2013-01-11,5724.7183
110416,44,2013-01-18,3287.2764
110417,44,2013-01-25,6736.9355
110418,44,2013-02-01,8731.443
110419,44,2013-02-08,524.7901
110420,44,2013-02-15,7393.636
110421,44,2013-02-22,1212.6417
110422,44,2013-03-01,19.727745
110423,44,2013-03-08,439.99313
110424,44,2013-03-15,5464.5615
110425,44,2013-03-22,40.3791
110426,44,2013-03-29,203.35059
110427,44,2013-04-05,809.6113
110428,44,2013-04-12,78.57515
110429,44,2013-04-19,7473.6416
110430,44,2013-04-26,813.6968
110431,44,2013-05-03,612.79065
110432,44,2013-05-10,505.888
110433,44,2013-05-17,342.27274
110434,44,2013-05-24,11.442834
110435,44,2013-05-31,715.0927
110436,44,2013-06-07,14.65896
110437,44,2013-06-14,17.698462
110438,44,2013-06-21,36.67211
110439,44,2013-06-28,28.6517
110440,44,2013-07-05,14.924082
110441,44,2013-07-12,91.2507
110442,44,2013-07-19,19.715755
110443,44,2013-07-26,46091.4
110444,44,2012-11-02,15474.268
110445,44,2012-11-09,52.12894
110446,44,2012-11-16,5490.9316
110447,44,2012-11-23,6.774836
110448,44,2012-11-30,23.459406
110449,44,2012-12-07,96.55108
110450,44,2012-12-14,373.82394
110451,44,2012-12-21,870.66345
110452,44,2012-12-28,73.28762
110453,44,2013-01-04,317.11792
110454,44,2013-01-11,4408.185
110455,44,2013-01-18,4825.93
110456,44,2013-01-25,7373.769
110457,44,2013-02-01,3449.9678
110458,44,2013-02-08,934.923
110459,44,2013-02-15,104.96717
110460,44,2013-02-22,177.46057
110461,44,2013-03-01,29188.566
110462,44,2013-03-08,17503.213
110463,44,2013-03-15,39275.684
110464,44,2013-03-22,10696.122
110465,44,2013-03-29,18884.207
110466,44,2013-04-05,27694.412
110467,44,2013-04-12,2497.17
110468,44,2013-04-19,6199.6978
110469,44,2013-04-26,3713.0818
110470,44,2013-05-03,6354.545
110471,44,2013-05-10,8317.375
110472,44,2013-05-17,511.41913
110473,44,2013-05-24,7081.2837
110474,44,2013-05-31,1157.5776
110475,44,2013-06-07,419.28903
110476,44,2013-06-14,5228.599
110477,44,2013-06-21,34.656178
110478,44,2013-06-28,155.92778
110479,44,2013-07-05,732.7115
110480,44,2013-07-12,74.15549
110481,44,2013-07-19,7121.436
110482,44,2013-07-26,797.76355
110483,44,2012-11-02,599.2467
110484,44,2012-11-09,463.69388
110485,44,2012-11-16,232.4978
110486,44,2012-11-23,10.246016
110487,44,2012-11-30,700.0618
110488,44,2012-12-07,14.336144
110489,44,2012-12-14,11.982648
110490,44,2012-12-21,34.2803
110491,44,2012-12-28,42.12929
110492,44,2013-01-04,16.858667
110493,44,2013-01-11,106.28634
110494,44,2013-01-18,25.54063
110495,44,2013-01-25,7.148819
110496,44,2013-02-01,46641.395
110497,44,2013-02-08,15658.926
110498,44,2013-02-15,51.976044
110499,44,2013-02-22,5702.2925
110500,44,2013-03-01,25.175407
110501,44,2013-03-08,88.549324
110502,44,2013-03-15,337.9003
110503,44,2013-03-22,832.92926
110504,44,2013-03-29,65.057495
110505,44,2013-04-05,297.5833
110506,44,2013-04-12,4066.246
110507,44,2013-04-19,4738.8345
110508,44,2013-04-26,7266.0356
110509,44,2013-05-03,3402.4033
110510,44,2013-05-10,896.46436
110511,44,2013-05-17,84.86194
110512,44,2013-05-24,132.02585
110513,44,2013-05-31,29024.096
110514,44,2013-06-07,17366.646
110515,44,2013-06-14,39026.67
110516,44,2013-06-21,10438.412
110517,44,2013-06-28,18739.242
110518,44,2013-07-05,27600.148
110519,44,2013-07-12,2533.399
110520,44,2013-07-19,6034.844
110521,44,2013-07-26,3724.6042
110522,44,2012-11-02,6345.6416
110523,44,2012-11-09,8327.838
110524,44,2012-11-16,356.3479
110525,44,2012-11-23,8110.2485
110526,44,2012-11-30,1623.6417
110527,44,2012-12-07,567.5233
110528,44,2012-12-14,5297.839
110529,44,2012-12-21,56.996178
110530,44,2012-12-28,232.9175
110531,44,2013-01-04,1132.5825
110532,44,2013-01-11,71.24962
110533,44,2013-01-18,7943.53
110534,44,2013-01-25,2489.8296
110535,44,2013-02-01,1183.0883
110536,44,2013-02-08,640.1687
110537,44,2013-02-15,352.73615
110538,44,2013-02-22,829.26544
110539,44,2013-03-01,16.78658
110540,44,2013-03-08,15.595026
110541,44,2013-03-15,45.25402
110542,44,2013-03-22,27.224998
110543,44,2013-03-29,10.804644
110544,44,2013-04-05,76.44359
110545,44,2013-04-12,13.651034
110546,44,2013-04-19,14.485863
110547,44,2013-04-26,35318.816
110548,44,2013-05-03,12348.767
110549,44,2013-05-10,32.45468
110550,44,2013-05-17,5122.0283
110551,44,2013-05-24,5.956803
110552,44,2013-05-31,24.448793
110553,44,2013-06-07,127.110825
110554,44,2013-06-14,127.184586
110555,44,2013-06-21,390.57187
110556,44,2013-06-28,883.10596
110557,44,2013-07-05,68.48331
110558,44,2013-07-12,563.11816
110559,44,2013-07-19,4148.6494
110560,44,2013-07-26,4943.08
110561,44,2012-11-02,7050.457
110562,44,2012-11-09,3802.156
110563,44,2012-12-07,1007.7923
110564,44,2012-12-14,95.10136
110565,44,2012-12-21,126.834335
110566,44,2012-12-28,33895.387
110567,44,2013-01-04,17779.951
110568,44,2013-01-11,50131.984
110569,44,2013-01-18,12572.052
110570,44,2013-01-25,22240.094
110571,44,2013-02-01,30887.156
110572,44,2013-02-08,3971.0283
110573,44,2013-02-15,5636.842
110574,44,2013-02-22,6163.56
110575,44,2013-03-01,8633.824
110576,44,2013-03-08,8686.033
110577,44,2013-03-15,614.1865
110578,44,2013-03-22,7291.021
110579,44,2013-03-29,1139.2413
110580,44,2013-04-05,526.539
110581,44,2013-04-12,5483.7036
110582,44,2013-04-19,60.396626
110583,44,2013-04-26,205.0663
110584,44,2013-05-03,994.1221
110585,44,2013-05-10,67.77424
110586,44,2013-05-17,7373.973
110587,44,2013-05-24,975.15717
110588,44,2013-05-31,750.59467
110589,44,2013-06-07,582.8793
110590,44,2013-06-14,476.178
110591,44,2013-06-28,9.946251
110592,44,2013-07-05,652.1911
110593,44,2013-07-12,14.518558
110594,44,2013-07-19,12.413248
110595,44,2013-07-26,36.10936
110596,44,2012-11-02,40.728596
110597,44,2012-11-09,14.572232
110598,44,2012-11-16,79.10112
110599,44,2012-11-23,5.417521
110600,44,2012-11-30,40113.61
110601,44,2012-12-07,13537.21
110602,44,2012-12-14,37.091614
110603,44,2012-12-21,5121.5205
110604,44,2012-12-28,7.108819
110605,44,2013-01-04,17.709976
110606,44,2013-01-11,26.43542
110607,44,2013-01-18,84.98752
110608,44,2013-01-25,360.73868
110609,44,2013-02-01,931.49603
110610,44,2013-02-08,89.70649
110611,44,2013-02-15,412.19595
110612,44,2013-02-22,4009.411
110613,44,2013-03-01,4894.3374
110614,44,2013-03-08,7146.5986
110615,44,2013-03-15,3762.5254
110616,44,2013-03-22,978.58203
110617,44,2013-03-29,154.23106
110618,44,2013-04-05,116.37822
110619,44,2013-04-12,30104.375
110620,44,2013-04-19,16292.33
110621,44,2013-04-26,40113.953
110622,44,2013-05-03,10495.285
110623,44,2013-05-10,18251.555
110624,44,2013-05-17,28450.459
110625,44,2013-05-24,2686.5317
110626,44,2013-05-31,5761.1846
110627,44,2013-06-07,4061.6677
110628,44,2013-06-14,9176.305
110629,44,2013-06-21,8514.299
110630,44,2013-06-28,652.65845
110631,44,2013-07-05,7056.512
110632,44,2013-07-12,1397.832
110633,44,2013-07-19,18.39867
110634,44,2013-07-26,543.25116
110635,44,2012-11-02,4839.728
110636,44,2012-11-09,48.836548
110637,44,2012-11-16,235.56584
110638,44,2012-11-23,930.1146
110639,44,2012-11-30,68.35665
110640,44,2012-12-07,7000.582
110641,44,2012-12-14,812.70056
110642,44,2012-12-21,642.3023
110643,44,2012-12-28,610.69836
110644,44,2013-01-04,941.72076
110645,44,2013-01-11,12.532664
110646,44,2013-01-18,670.2255
110647,44,2013-01-25,41.223923
110648,44,2013-02-01,17.013128
110649,44,2013-02-08,39.25459
110650,44,2013-02-15,22.03308
110651,44,2013-02-22,8.619698
110652,44,2013-03-01,91.44203
110653,44,2013-03-08,12.155246
110654,44,2013-03-15,3.4434338
110655,44,2013-03-22,42467.99
110656,44,2013-03-29,14369.163
110657,44,2013-04-05,47.887867
110658,44,2013-04-12,4918.397
110659,44,2013-04-19,20.325304
110660,44,2013-04-26,248.23885
110661,44,2013-05-03,33.372227
110662,44,2013-05-10,415.4079
110663,44,2013-05-17,881.7975
110664,44,2013-05-24,56.69181
110665,44,2013-05-31,264.67126
110666,44,2013-06-07,4012.491
110667,44,2013-06-14,4423.2896
110668,44,2013-06-21,6889.568
110669,44,2013-06-28,4192.522
110670,44,2013-07-05,885.7354
110671,44,2013-07-12,195.81839
110672,44,2013-07-19,153.70367
110673,44,2013-07-26,28264.447
110674,44,2012-11-02,16349.457
110675,44,2012-11-09,37747.395
110676,44,2012-11-16,9923.092
110677,44,2012-11-23,17653.814
110678,44,2012-11-30,26613.154
110679,44,2012-12-07,2359.2275
110680,44,2012-12-14,5835.1206
110681,44,2012-12-21,3496.2053
110682,44,2012-12-28,11916.988
110683,44,2013-01-04,9297.492
110684,44,2013-01-11,717.7946
110685,44,2013-01-18,7191.935
110686,44,2013-01-25,1464.477
110687,44,2013-02-01,26.630312
110688,44,2013-02-08,728.1798
110689,44,2013-02-15,5562.96
110690,44,2013-02-22,48.11642
110691,44,2013-03-01,230.46771
110692,44,2013-03-08,913.68146
110693,44,2013-03-15,57.774525
110694,44,2013-03-22,6644.8906
110695,44,2013-03-29,965.5394
110696,44,2013-04-05,518.91034
110697,44,2013-04-12,584.68646
110698,44,2013-04-19,1059.7365
110699,44,2013-04-26,11.0874815
110700,44,2013-05-03,756.1374
110701,44,2013-05-10,13.395617
110702,44,2013-05-17,32.76029
110703,44,2013-05-24,29.963663
110704,44,2013-05-31,9.469202
110705,44,2013-06-07,110.06217
110706,44,2013-06-14,24.716696
110707,44,2013-06-21,14.385369
110708,44,2013-06-28,5.383023
110709,44,2013-07-05,43153.074
110710,44,2013-07-12,14600.974
110711,44,2013-07-19,56.725986
110712,44,2013-07-26,5466.188
110713,44,2012-11-02,5.9475193
110714,44,2012-11-09,14.357539
110715,44,2012-11-16,188.35558
110716,44,2012-11-23,115.30422
110717,44,2012-11-30,509.9357
110718,44,2012-12-07,1447.7953
110719,44,2012-12-14,70.07213
110720,44,2012-12-21,313.19305
110721,44,2012-12-28,3838.6506
110722,44,2013-01-04,4614.642
110723,44,2013-01-11,7134.027
110724,44,2013-01-18,6090.2476
110725,44,2013-01-25,998.3642
110726,44,2013-02-01,230.05132
110727,44,2013-02-08,84.93792
110728,44,2013-02-15,28393.672
110729,44,2013-02-22,16634.854
110730,44,2013-03-01,38205.984
110731,44,2013-03-08,9775.637
110732,44,2013-03-15,18080.416
110733,44,2013-03-22,27109.771
110734,44,2013-03-29,2453.9062
110735,44,2013-04-05,5810.029
110736,44,2013-04-12,4554.99
110737,44,2013-04-19,12260.972
110738,44,2013-04-26,10086.27
110739,44,2013-05-03,757.21405
110740,44,2013-05-10,8379.907
110741,44,2013-05-17,1353.5183
110742,44,2013-05-24,8.464129
110743,44,2013-05-31,627.36426
110744,44,2013-06-07,4561.4688
110745,44,2013-06-14,71.72072
110746,44,2013-06-21,273.6123
110747,44,2013-06-28,1150.4728
110748,44,2013-07-05,74.91257
110749,44,2013-07-12,7692.665
110750,44,2013-07-19,1613.4695
110751,44,2013-07-26,722.10004
110752,44,2012-11-02,680.6947
110753,44,2012-11-09,1125.5596
110754,44,2012-11-16,20.300482
110755,44,2012-11-23,922.11475
110756,44,2012-11-30,23.235737
110757,44,2012-12-07,39.792404
110758,44,2012-12-14,38.36343
110759,44,2012-12-21,105.09043
110760,44,2012-12-28,29.691002
110761,44,2013-01-04,11.458047
110762,44,2013-01-11,4.8555584
110763,44,2013-01-18,41401.867
110764,44,2013-01-25,15251.442
110765,44,2013-02-01,49.551395
110766,44,2013-02-08,5706.602
110767,44,2013-02-15,5.1168694
110768,44,2013-02-22,16.21737
110769,44,2013-03-01,8.568619
110770,44,2013-03-08,100.570564
110771,44,2013-03-15,605.8362
110772,44,2013-03-22,1624.4886
110773,44,2013-03-29,46.053677
110774,44,2013-04-05,424.47125
110775,44,2013-04-12,4094.832
110776,44,2013-04-19,5070.075
110777,44,2013-04-26,7197.171
110778,44,2013-05-03,8586.333
110779,44,2013-05-10,1432.5122
110780,44,2013-05-17,387.33423
110781,44,2013-05-24,84.86591
110782,44,2013-05-31,35584.53
110783,44,2013-06-07,19495.77
110784,44,2013-06-14,48381.1
110785,44,2013-06-21,12354.456
110786,44,2013-06-28,21640.096
110787,44,2013-07-05,33850.965
110788,44,2013-07-12,3380.2134
110789,44,2013-07-19,6975.9395
110790,44,2013-07-26,5296.242
110791,44,2012-11-02,5862.4565
110792,44,2012-11-09,8017.623
110793,44,2012-11-16,288.21616
110794,44,2012-11-23,8002.1064
110795,44,2012-11-30,1329.2649
110796,44,2012-12-07,44.3728
110797,44,2012-12-14,723.4163
110798,44,2012-12-21,5416.0376
110799,44,2012-12-28,55.300186
110800,44,2013-01-04,211.6984
110801,44,2013-01-11,1004.1771
110802,44,2013-01-18,60.45245
110803,44,2013-01-25,6688.512
110804,44,2013-02-01,956.85645
110805,44,2013-02-08,781.9611
110806,44,2013-02-15,408.49142
110807,44,2013-02-22,450.1125
110808,44,2013-03-01,15.39666
110809,44,2013-03-08,584.10974
110810,44,2013-03-15,29.095425
110811,44,2013-03-22,9.436682
110812,44,2013-03-29,22.262114
110813,44,2013-04-05,32.41155
110814,44,2013-04-12,6.5079207
110815,44,2013-04-19,66.12914
110816,44,2013-04-26,4.9845963
110817,44,2013-05-03,40929.11
110818,44,2013-05-10,15101.129
110819,44,2013-05-17,54.03734
110820,44,2013-05-24,4827.0767
110821,44,2013-05-31,5.8506308
110822,44,2013-06-07,14.696515
110823,44,2013-06-14,17.139385
110824,44,2013-06-21,97.37161
110825,44,2013-06-28,362.80167
110826,44,2013-07-05,946.2597
110827,44,2013-07-12,81.247406
110828,44,2013-07-19,442.88998
110829,44,2013-07-26,3832.3208
110830,44,2012-11-02,4271.249
110831,44,2012-11-09,6146.1357
110832,44,2012-11-16,4645.159
110833,44,2012-11-23,1112.0728
110834,44,2012-11-30,123.48448
110835,44,2012-12-07,28568.79
110836,44,2012-12-14,14946.665
110837,44,2012-12-21,35518.074
110838,44,2012-12-28,10369.29
110839,44,2013-01-04,17686.896
110840,44,2013-01-11,26982.17
110841,44,2013-01-18,2979.1194
110842,44,2013-01-25,5779.0386
110843,44,2013-02-01,3769.1675
110844,44,2013-02-08,7308.044
110845,44,2013-02-15,9024.611
110846,44,2013-02-22,503.03934
110847,44,2013-03-01,6952.1533
110848,44,2013-03-08,506.979
110849,44,2013-03-15,13.3018675
110850,44,2013-03-22,259.16898
110851,44,2013-03-29,5275.721
110852,44,2013-04-05,53.95494
110853,44,2013-04-12,183.0531
110854,44,2013-04-19,632.1262
110855,44,2013-04-26,62.262672
110856,44,2013-05-03,7277.459
110857,44,2013-05-10,593.0361
110858,44,2013-05-17,537.5369
110859,44,2013-05-24,326.40152
110860,44,2013-05-31,141.1835
110861,44,2013-06-07,17.093636
110862,44,2013-06-14,660.9302
110863,44,2013-06-21,14.013392
110864,44,2013-06-28,32.64393
110865,44,2013-07-05,24.446682
110866,44,2013-07-12,11.307506
110867,44,2013-07-19,82.83524
110868,44,2013-07-26,24.68921
110869,44,2012-11-02,6.5911875
110870,44,2012-11-09,48892.863
110871,44,2012-11-16,16766.625
110872,44,2012-11-23,32.44105
110873,44,2012-11-30,6131.281
110874,44,2012-12-07,11.931401
110875,44,2012-12-14,35.005554
110876,44,2012-12-21,25.875797
110877,44,2012-12-28,89.46318
110878,44,2013-01-04,407.8696
110879,44,2013-01-11,938.98224
110880,44,2013-01-18,80.86217
110881,44,2013-01-25,261.79932
110882,44,2013-02-01,4735.6353
110883,44,2013-02-08,4815.86
110884,44,2013-02-15,7394.4897
110885,44,2013-02-22,3774.2407
110886,44,2013-03-01,1007.06714
110887,44,2013-03-08,117.44491
110888,44,2013-03-15,228.98158
110889,44,2013-03-22,31097.576
110890,44,2013-03-29,18613.17
110891,44,2013-04-05,39795.816
110892,44,2013-04-12,9861.162
110893,44,2013-04-19,20963.47
110894,44,2013-04-26,29530.955
110895,44,2013-05-03,2402.2754
110896,44,2013-05-10,6390.443
110897,44,2013-05-17,3611.2642
110898,44,2013-05-24,8153.4263
110899,44,2013-05-31,8954.065
110900,44,2013-06-07,499.78363
110901,44,2013-06-14,6803.3823
110902,44,2013-06-21,636.87463
110903,44,2013-06-28,17.272844
110904,44,2013-07-05,291.66916
110905,44,2013-07-12,4951.0215
110906,44,2013-07-19,45.065224
110907,44,2013-07-26,148.64032
110908,44,2012-11-02,522.56744
110909,44,2012-11-09,59.556
110910,44,2012-11-16,6773.979
110911,44,2012-11-23,553.2326
110912,44,2012-11-30,468.81433
110913,44,2012-12-07,304.385
110914,44,2012-12-14,18.971493
110915,44,2012-12-21,659.89886
110916,44,2012-12-28,13.469646
110917,44,2013-01-04,41.886623
110918,44,2013-01-11,23.39113
110919,44,2013-01-18,8.637208
110920,44,2013-01-25,71.13554
110921,44,2013-02-01,26.590612
110922,44,2013-02-08,8.91417
110923,44,2013-02-15,47063.062
110924,44,2013-02-22,16091.347
110925,44,2013-03-01,38.672493
110926,44,2013-03-08,6170.0127
110927,44,2013-03-15,12.428415
110928,44,2013-03-22,49.63249
110929,44,2013-03-29,59.730976
110930,44,2013-04-05,94.48012
110931,44,2013-04-12,400.87857
110932,44,2013-04-19,1393.073
110933,44,2013-04-26,82.56959
110934,44,2013-05-03,242.67184
110935,44,2013-05-10,4492.602
110936,44,2013-05-17,4920.7104
110937,44,2013-05-24,7207.7437
110938,44,2013-05-31,3703.9653
110939,44,2013-06-07,1023.7816
110940,44,2013-06-14,125.25288
110941,44,2013-06-21,197.4664
110942,44,2013-06-28,30004.254
110943,44,2013-07-05,18007.434
110944,44,2013-07-12,37630.97
110945,44,2013-07-19,9463.786
110946,44,2013-07-26,20750.867
110947,44,2012-11-02,28687.393
110948,44,2012-11-09,2412.685
110949,44,2012-11-16,6221.462
110950,44,2012-11-23,3741.0732
110951,44,2012-11-30,6347.415
110952,44,2012-12-07,8867.226
110953,44,2012-12-14,477.47147
110954,44,2012-12-21,6720.8516
110955,44,2012-12-28,585.39154
110956,44,2013-01-04,19.167938
110957,44,2013-01-11,284.6385
110958,44,2013-01-18,4398.302
110959,44,2013-01-25,45.76659
110960,44,2013-02-01,143.10579
110961,44,2013-02-08,511.14844
110962,44,2013-02-15,56.901207
110963,44,2013-02-22,6570.96
110964,44,2013-03-01,525.6224
110965,44,2013-03-08,485.13913
110966,44,2013-03-15,284.74966
110967,44,2013-03-22,55.99565
110968,44,2013-03-29,18.361012
110969,44,2013-04-05,644.3722
110970,44,2013-04-12,17.776346
110971,44,2013-04-19,12.630262
110972,44,2013-04-26,30.903976
110973,44,2013-05-03,20.470798
110974,44,2013-05-10,8.446334
110975,44,2013-05-17,61.212627
110976,44,2013-05-24,24.623522
110977,44,2013-05-31,42456.125
110978,44,2013-06-07,15053.69
110979,44,2013-06-14,34.952293
110980,44,2013-06-21,5555.399
110981,44,2013-06-28,18.067293
110982,44,2013-07-05,44.962936
110983,44,2013-07-12,82.32194
110984,44,2013-07-19,351.25003
110985,44,2013-07-26,1008.65753
110986,44,2012-11-02,79.81043
110987,44,2012-11-09,246.98935
110988,44,2012-11-16,4090.7678
110989,44,2012-11-23,4690.025
110990,44,2012-11-30,6703.905
110991,44,2012-12-07,3463.6265
110992,44,2012-12-14,940.546
110993,44,2012-12-21,98.74237
110994,44,2012-12-28,169.63826
110995,44,2013-01-04,28742.85
110996,44,2013-01-18,17423.502
110997,44,2013-01-25,36139.887
110998,44,2013-02-01,10099.293
110999,44,2013-02-08,22105.877
111000,44,2013-02-15,27622.295
111001,44,2013-02-22,2312.6565
111002,44,2013-03-01,5940.6836
111003,44,2013-03-08,3427.4548
111004,44,2013-03-15,6071.5537
111005,44,2013-03-22,9127.18
111006,44,2013-03-29,470.98788
111007,44,2013-04-05,6764.107
111008,44,2013-07-12,588.8352
111009,44,2012-11-02,18.903608
111010,44,2012-11-09,272.0324
111011,44,2012-11-16,4463.453
111012,44,2012-11-30,40.848293
111013,44,2012-12-07,127.833755
111014,44,2012-12-14,457.9847
111015,44,2012-12-21,55.057617
111016,44,2012-12-28,6897.392
111017,44,2013-01-04,572.8704
111018,44,2013-01-11,588.40424
111019,44,2013-01-18,283.7657
111020,44,2013-01-25,37.698166
111021,44,2013-02-01,21.02211
111022,44,2013-02-08,666.42725
111023,44,2013-02-15,14.374062
111024,44,2013-02-22,13.59812
111025,44,2013-03-08,32.247963
111026,44,2013-03-15,15.564272
111027,44,2013-03-22,64.267395
111028,44,2013-03-29,10.475465
111029,44,2013-04-05,22.011728
111030,44,2013-04-12,6.6974916
111031,44,2013-04-19,42748.25
111032,44,2013-04-26,14930.024
111033,44,2013-05-03,46.34746
111034,44,2013-05-10,5874.794
111035,44,2013-05-17,19.85987
111036,44,2013-05-24,46.014362
111037,44,2013-05-31,45.072014
111038,44,2013-06-14,340.4214
111039,44,2013-06-21,693.7628
111040,44,2013-06-28,66.54482
111041,44,2013-07-05,240.01807
111042,44,2013-07-12,3917.926
111043,44,2013-07-19,4734.3706
111044,44,2013-07-26,6743.6343
111045,44,2012-11-02,3438.5896
111046,44,2012-11-09,955.33765
111047,44,2012-11-16,108.257706
111048,44,2012-11-23,150.29042
111049,44,2012-11-30,29766.182
111050,44,2012-12-07,17505.5
111051,44,2012-12-14,38501.42
111052,44,2012-12-21,9685.65
111053,44,2012-12-28,21996.602
111054,44,2013-01-04,29050.154
111055,44,2013-01-11,2291.62
111056,44,2013-01-18,5772.119
111057,44,2013-01-25,3284.1135
111058,44,2013-02-01,6823.242
111059,44,2013-02-08,9213.217
111060,44,2013-02-15,493.1586
111061,44,2013-02-22,6909.132
111062,44,2013-03-01,646.98706
111063,44,2013-03-08,15.539446
111064,44,2013-03-15,275.66174
111065,44,2013-03-22,4671.5
111066,44,2013-03-29,51.096775
111067,44,2013-04-05,146.33336
111068,44,2013-04-12,481.74643
111069,44,2013-04-19,58.632946
111070,44,2013-04-26,6766.8364
111071,44,2013-05-03,604.2996
111072,44,2013-05-10,512.9206
111073,44,2013-05-17,236.43251
111074,44,2013-05-24,61.80419
111075,44,2013-05-31,19.634003
111076,44,2013-06-07,625.76
111077,44,2013-06-14,10.571156
111078,44,2013-06-21,30.917297
111079,44,2013-06-28,21.72647
111080,44,2013-07-05,74.242294
111081,44,2013-07-12,14.438599
111082,44,2013-07-19,3.1243567
111083,44,2013-07-26,45250.785
111084,44,2013-07-12,14732.378
111085,44,2013-07-19,43.870434
111086,44,2013-07-26,5699.2637
111087,44,2012-11-02,17.924847
111088,44,2012-11-09,29.73476
111089,44,2012-11-16,217.60722
